,dataset,run,accuracy
1425,GestureMidAirD2,15,0.6538461538461539
1426,GestureMidAirD2,16,0.6615384615384615
1427,GestureMidAirD2,17,0.6538461538461539
1428,GestureMidAirD2,18,0.6538461538461539
1429,GestureMidAirD2,19,0.6538461538461539
1430,GestureMidAirD2,20,0.6538461538461539
1431,GestureMidAirD2,21,0.6538461538461539
1432,GestureMidAirD2,22,0.6538461538461539
1433,GestureMidAirD2,23,0.6615384615384615
1434,GestureMidAirD2,24,0.6615384615384615
1435,GestureMidAirD2,25,0.6692307692307692
1436,GestureMidAirD2,26,0.6538461538461539
1437,GestureMidAirD2,27,0.6692307692307692
1438,GestureMidAirD2,28,0.6615384615384615
1439,GestureMidAirD2,29,0.6538461538461539
1440,GestureMidAirD3,0,0.4846153846153846
1441,GestureMidAirD3,1,0.4846153846153846
1442,GestureMidAirD3,2,0.49230769230769234
1443,GestureMidAirD3,3,0.47692307692307695
1444,GestureMidAirD3,4,0.47692307692307695
1445,GestureMidAirD3,5,0.47692307692307695
1446,GestureMidAirD3,6,0.4846153846153846
1447,GestureMidAirD3,7,0.49230769230769234
1448,GestureMidAirD3,8,0.49230769230769234
1449,GestureMidAirD3,9,0.4846153846153846
1450,GestureMidAirD3,10,0.4846153846153846
1451,GestureMidAirD3,11,0.4846153846153846
1452,GestureMidAirD3,12,0.4846153846153846
1453,GestureMidAirD3,13,0.49230769230769234
1454,GestureMidAirD3,14,0.4846153846153846
1455,GestureMidAirD3,15,0.4846153846153846
1456,GestureMidAirD3,16,0.47692307692307695
1457,GestureMidAirD3,17,0.4846153846153846
1458,GestureMidAirD3,18,0.47692307692307695
1459,GestureMidAirD3,19,0.5
1460,GestureMidAirD3,20,0.49230769230769234
1461,GestureMidAirD3,21,0.4846153846153846
1462,GestureMidAirD3,22,0.49230769230769234
1463,GestureMidAirD3,23,0.4846153846153846
1464,GestureMidAirD3,24,0.49230769230769234
1465,GestureMidAirD3,25,0.4846153846153846
1466,GestureMidAirD3,26,0.49230769230769234
1467,GestureMidAirD3,27,0.49230769230769234
1468,GestureMidAirD3,28,0.49230769230769234
1469,GestureMidAirD3,29,0.49230769230769234
1470,GesturePebbleZ1,0,0.8953488372093024
1471,GesturePebbleZ1,1,0.8895348837209303
1472,GesturePebbleZ1,2,0.9011627906976745
1473,GesturePebbleZ1,3,0.9011627906976745
1474,GesturePebbleZ1,4,0.9011627906976745
1475,GesturePebbleZ1,5,0.9011627906976745
1476,GesturePebbleZ1,6,0.8953488372093024
1477,GesturePebbleZ1,7,0.8953488372093024
1478,GesturePebbleZ1,8,0.8953488372093024
1479,GesturePebbleZ1,9,0.8953488372093024
1480,GesturePebbleZ1,10,0.9069767441860465
1481,GesturePebbleZ1,11,0.8895348837209303
1482,GesturePebbleZ1,12,0.8953488372093024
1483,GesturePebbleZ1,13,0.9069767441860465
1484,GesturePebbleZ1,14,0.8895348837209303
1485,GesturePebbleZ1,15,0.9011627906976745
1486,GesturePebbleZ1,16,0.9011627906976745
1487,GesturePebbleZ1,17,0.8953488372093024
1488,GesturePebbleZ1,18,0.8953488372093024
1489,GesturePebbleZ1,19,0.8953488372093024
1490,GesturePebbleZ1,20,0.8895348837209303
1491,GesturePebbleZ1,21,0.9069767441860465
1492,GesturePebbleZ1,22,0.9011627906976745
1493,GesturePebbleZ1,23,0.8895348837209303
1494,GesturePebbleZ1,24,0.8953488372093024
1495,GesturePebbleZ1,25,0.8953488372093024
1496,GesturePebbleZ1,26,0.8895348837209303
1497,GesturePebbleZ1,27,0.8953488372093024
1498,GesturePebbleZ1,28,0.8953488372093024
1499,GesturePebbleZ1,29,0.9011627906976745
1500,GesturePebbleZ2,0,0.7784810126582279
1501,GesturePebbleZ2,1,0.7911392405063291
1502,GesturePebbleZ2,2,0.8037974683544303
1503,GesturePebbleZ2,3,0.8037974683544303
1504,GesturePebbleZ2,4,0.7974683544303798
1505,GesturePebbleZ2,5,0.810126582278481
1506,GesturePebbleZ2,6,0.7911392405063291
1507,GesturePebbleZ2,7,0.810126582278481
1508,GesturePebbleZ2,8,0.810126582278481
1509,GesturePebbleZ2,9,0.7974683544303798
1510,GesturePebbleZ2,10,0.7911392405063291
1511,GesturePebbleZ2,11,0.8037974683544303
1512,GesturePebbleZ2,12,0.7911392405063291
1513,GesturePebbleZ2,13,0.7911392405063291
1514,GesturePebbleZ2,14,0.7911392405063291
1515,GesturePebbleZ2,15,0.7974683544303798
1516,GesturePebbleZ2,16,0.7974683544303798
1517,GesturePebbleZ2,17,0.7974683544303798
1518,GesturePebbleZ2,18,0.810126582278481
1519,GesturePebbleZ2,19,0.7911392405063291
1520,GesturePebbleZ2,20,0.8037974683544303
1521,GesturePebbleZ2,21,0.7911392405063291
1522,GesturePebbleZ2,22,0.7911392405063291
1523,GesturePebbleZ2,23,0.8037974683544303
1524,GesturePebbleZ2,24,0.7911392405063291
1525,GesturePebbleZ2,25,0.8037974683544303
1526,GesturePebbleZ2,26,0.7974683544303798
1527,GesturePebbleZ2,27,0.7974683544303798
1528,GesturePebbleZ2,28,0.8037974683544303
1529,GesturePebbleZ2,29,0.810126582278481
1530,GunPoint,0,1.0
1531,GunPoint,1,1.0
1532,GunPoint,2,1.0
1533,GunPoint,3,1.0
1534,GunPoint,4,1.0
1535,GunPoint,5,1.0
1536,GunPoint,6,1.0
1537,GunPoint,7,1.0
1538,GunPoint,8,1.0
1539,GunPoint,9,1.0
1540,GunPoint,10,1.0
1541,GunPoint,11,1.0
1542,GunPoint,12,1.0
1543,GunPoint,13,1.0
1544,GunPoint,14,1.0
1545,GunPoint,15,1.0
1546,GunPoint,16,1.0
1547,GunPoint,17,1.0
1548,GunPoint,18,1.0
1549,GunPoint,19,1.0
1550,GunPoint,20,1.0
1551,GunPoint,21,1.0
1552,GunPoint,22,1.0
1553,GunPoint,23,1.0
1554,GunPoint,24,1.0
1555,GunPoint,25,1.0
1556,GunPoint,26,1.0
1557,GunPoint,27,1.0
1558,GunPoint,28,1.0
1559,GunPoint,29,1.0
1560,GunPointAgeSpan,0,0.9873417721518988
1561,GunPointAgeSpan,1,0.990506329113924
1562,GunPointAgeSpan,2,0.9873417721518988
1563,GunPointAgeSpan,3,0.990506329113924
1564,GunPointAgeSpan,4,0.990506329113924
1565,GunPointAgeSpan,5,0.990506329113924
1566,GunPointAgeSpan,6,0.990506329113924
1567,GunPointAgeSpan,7,0.9873417721518988
1568,GunPointAgeSpan,8,0.990506329113924
1569,GunPointAgeSpan,9,0.9841772151898734
1570,GunPointAgeSpan,10,0.9936708860759493
1571,GunPointAgeSpan,11,0.990506329113924
1572,GunPointAgeSpan,12,0.9873417721518988
1573,GunPointAgeSpan,13,0.9936708860759493
1574,GunPointAgeSpan,14,0.990506329113924
1575,GunPointAgeSpan,15,0.9936708860759493
1576,GunPointAgeSpan,16,0.9936708860759493
1577,GunPointAgeSpan,17,0.9873417721518988
1578,GunPointAgeSpan,18,0.9936708860759493
1579,GunPointAgeSpan,19,0.9936708860759493
1580,GunPointAgeSpan,20,0.9873417721518988
1581,GunPointAgeSpan,21,0.990506329113924
1582,GunPointAgeSpan,22,0.990506329113924
1583,GunPointAgeSpan,23,0.990506329113924
1584,GunPointAgeSpan,24,0.9936708860759493
1585,GunPointAgeSpan,25,0.990506329113924
1586,GunPointAgeSpan,26,0.9873417721518988
1587,GunPointAgeSpan,27,0.990506329113924
1588,GunPointAgeSpan,28,0.990506329113924
1589,GunPointAgeSpan,29,0.990506329113924
1590,GunPointMaleVersusFemale,0,1.0
1591,GunPointMaleVersusFemale,1,0.9968354430379747
1592,GunPointMaleVersusFemale,2,1.0
1593,GunPointMaleVersusFemale,3,1.0
1594,GunPointMaleVersusFemale,4,1.0
1595,GunPointMaleVersusFemale,5,0.9968354430379747
1596,GunPointMaleVersusFemale,6,0.9968354430379747
1597,GunPointMaleVersusFemale,7,1.0
1598,GunPointMaleVersusFemale,8,1.0
1599,GunPointMaleVersusFemale,9,0.9968354430379747
1600,GunPointMaleVersusFemale,10,0.9968354430379747
1601,GunPointMaleVersusFemale,11,1.0
1602,GunPointMaleVersusFemale,12,1.0
1603,GunPointMaleVersusFemale,13,1.0
1604,GunPointMaleVersusFemale,14,1.0
1605,GunPointMaleVersusFemale,15,0.9968354430379747
1606,GunPointMaleVersusFemale,16,1.0
1607,GunPointMaleVersusFemale,17,1.0
1608,GunPointMaleVersusFemale,18,1.0
1609,GunPointMaleVersusFemale,19,1.0
1610,GunPointMaleVersusFemale,20,0.9936708860759493
1611,GunPointMaleVersusFemale,21,0.9968354430379747
1612,GunPointMaleVersusFemale,22,1.0
1613,GunPointMaleVersusFemale,23,1.0
1614,GunPointMaleVersusFemale,24,1.0
1615,GunPointMaleVersusFemale,25,0.9968354430379747
1616,GunPointMaleVersusFemale,26,1.0
1617,GunPointMaleVersusFemale,27,0.9968354430379747
1618,GunPointMaleVersusFemale,28,1.0
1619,GunPointMaleVersusFemale,29,1.0
1620,GunPointOldVersusYoung,0,1.0
1621,GunPointOldVersusYoung,1,1.0
1622,GunPointOldVersusYoung,2,1.0
1623,GunPointOldVersusYoung,3,1.0
1624,GunPointOldVersusYoung,4,1.0
1625,GunPointOldVersusYoung,5,1.0
1626,GunPointOldVersusYoung,6,1.0
1627,GunPointOldVersusYoung,7,1.0
1628,GunPointOldVersusYoung,8,1.0
1629,GunPointOldVersusYoung,9,1.0
1630,GunPointOldVersusYoung,10,1.0
1631,GunPointOldVersusYoung,11,1.0
1632,GunPointOldVersusYoung,12,1.0
1633,GunPointOldVersusYoung,13,1.0
1634,GunPointOldVersusYoung,14,1.0
1635,GunPointOldVersusYoung,15,1.0
1636,GunPointOldVersusYoung,16,1.0
1637,GunPointOldVersusYoung,17,1.0
1638,GunPointOldVersusYoung,18,1.0
1639,GunPointOldVersusYoung,19,1.0
1640,GunPointOldVersusYoung,20,1.0
1641,GunPointOldVersusYoung,21,1.0
1642,GunPointOldVersusYoung,22,1.0
1643,GunPointOldVersusYoung,23,1.0
1644,GunPointOldVersusYoung,24,1.0
1645,GunPointOldVersusYoung,25,1.0
1646,GunPointOldVersusYoung,26,1.0
1647,GunPointOldVersusYoung,27,1.0
1648,GunPointOldVersusYoung,28,1.0
1649,GunPointOldVersusYoung,29,1.0
1650,Ham,0,0.7428571428571429
1651,Ham,1,0.6857142857142857
1652,Ham,2,0.7428571428571429
1653,Ham,3,0.7142857142857143
1654,Ham,4,0.7333333333333333
1655,Ham,5,0.7333333333333333
1656,Ham,6,0.7047619047619048
1657,Ham,7,0.6952380952380952
1658,Ham,8,0.7142857142857143
1659,Ham,9,0.7333333333333333
1660,Ham,10,0.7047619047619048
1661,Ham,11,0.7238095238095238
1662,Ham,12,0.7333333333333333
1663,Ham,13,0.7238095238095238
1664,Ham,14,0.7047619047619048
1665,Ham,15,0.7238095238095238
1666,Ham,16,0.7142857142857143
1667,Ham,17,0.7238095238095238
1668,Ham,18,0.6952380952380952
1669,Ham,19,0.7428571428571429
1670,Ham,20,0.7428571428571429
1671,Ham,21,0.7047619047619048
1672,Ham,22,0.7142857142857143
1673,Ham,23,0.7238095238095238
1674,Ham,24,0.7142857142857143
1675,Ham,25,0.7047619047619048
1676,Ham,26,0.7619047619047619
1677,Ham,27,0.7047619047619048
1678,Ham,28,0.7047619047619048
1679,Ham,29,0.7238095238095238
1680,HandOutlines,0,0.9432432432432433
1681,HandOutlines,1,0.9432432432432433
1682,HandOutlines,2,0.9432432432432433
1683,HandOutlines,3,0.9432432432432433
1684,HandOutlines,4,0.9432432432432433
1685,HandOutlines,5,0.9459459459459459
1686,HandOutlines,6,0.9432432432432433
1687,HandOutlines,7,0.9432432432432433
1688,HandOutlines,8,0.9432432432432433
1689,HandOutlines,9,0.9432432432432433
1690,HandOutlines,10,0.9432432432432433
1691,HandOutlines,11,0.9405405405405406
1692,HandOutlines,12,0.9432432432432433
1693,HandOutlines,13,0.9432432432432433
1694,HandOutlines,14,0.9432432432432433
1695,HandOutlines,15,0.9405405405405406
1696,HandOutlines,16,0.9432432432432433
1697,HandOutlines,17,0.9432432432432433
1698,HandOutlines,18,0.9432432432432433
1699,HandOutlines,19,0.9432432432432433
1700,HandOutlines,20,0.9432432432432433
1701,HandOutlines,21,0.9432432432432433
1702,HandOutlines,22,0.9459459459459459
1703,HandOutlines,23,0.9432432432432433
1704,HandOutlines,24,0.9405405405405406
1705,HandOutlines,25,0.9459459459459459
1706,HandOutlines,26,0.9432432432432433
1707,HandOutlines,27,0.9486486486486486
1708,HandOutlines,28,0.9432432432432433
1709,HandOutlines,29,0.9405405405405406
1710,Haptics,0,0.5292207792207793
1711,Haptics,1,0.538961038961039
1712,Haptics,2,0.5422077922077922
1713,Haptics,3,0.5324675324675324
1714,Haptics,4,0.5357142857142857
1715,Haptics,5,0.5357142857142857
1716,Haptics,6,0.5324675324675324
1717,Haptics,7,0.5357142857142857
1718,Haptics,8,0.5324675324675324
1719,Haptics,9,0.538961038961039
1720,Haptics,10,0.5454545454545454
1721,Haptics,11,0.5324675324675324
1722,Haptics,12,0.5454545454545454
1723,Haptics,13,0.5422077922077922
1724,Haptics,14,0.525974025974026
1725,Haptics,15,0.5422077922077922
1726,Haptics,16,0.5324675324675324
1727,Haptics,17,0.5357142857142857
1728,Haptics,18,0.5551948051948052
1729,Haptics,19,0.5454545454545454
1730,Haptics,20,0.5292207792207793
1731,Haptics,21,0.5227272727272727
1732,Haptics,22,0.538961038961039
1733,Haptics,23,0.5324675324675324
1734,Haptics,24,0.525974025974026
1735,Haptics,25,0.538961038961039
1736,Haptics,26,0.5292207792207793
1737,Haptics,27,0.5357142857142857
1738,Haptics,28,0.5292207792207793
1739,Haptics,29,0.5324675324675324
1740,Herring,0,0.609375
1741,Herring,1,0.625
1742,Herring,2,0.640625
1743,Herring,3,0.578125
1744,Herring,4,0.625
1745,Herring,5,0.625
1746,Herring,6,0.640625
1747,Herring,7,0.59375
1748,Herring,8,0.640625
1749,Herring,9,0.59375
1750,Herring,10,0.640625
1751,Herring,11,0.609375
1752,Herring,12,0.578125
1753,Herring,13,0.625
1754,Herring,14,0.609375
1755,Herring,15,0.640625
1756,Herring,16,0.625
1757,Herring,17,0.59375
1758,Herring,18,0.625
1759,Herring,19,0.578125
1760,Herring,20,0.640625
1761,Herring,21,0.59375
1762,Herring,22,0.59375
1763,Herring,23,0.625
1764,Herring,24,0.609375
1765,Herring,25,0.625
1766,Herring,26,0.65625
1767,Herring,27,0.578125
1768,Herring,28,0.609375
1769,Herring,29,0.625
1770,HouseTwenty,0,0.957983193277311
1771,HouseTwenty,1,0.957983193277311
1772,HouseTwenty,2,0.9663865546218487
1773,HouseTwenty,3,0.957983193277311
1774,HouseTwenty,4,0.9663865546218487
1775,HouseTwenty,5,0.9663865546218487
1776,HouseTwenty,6,0.9663865546218487
1777,HouseTwenty,7,0.957983193277311
1778,HouseTwenty,8,0.9663865546218487
1779,HouseTwenty,9,0.957983193277311
1780,HouseTwenty,10,0.9663865546218487
1781,HouseTwenty,11,0.9663865546218487
1782,HouseTwenty,12,0.9663865546218487
1783,HouseTwenty,13,0.9663865546218487
1784,HouseTwenty,14,0.957983193277311
1785,HouseTwenty,15,0.9663865546218487
1786,HouseTwenty,16,0.9663865546218487
1787,HouseTwenty,17,0.9663865546218487
1788,HouseTwenty,18,0.9663865546218487
1789,HouseTwenty,19,0.9663865546218487
1790,HouseTwenty,20,0.957983193277311
1791,HouseTwenty,21,0.9663865546218487
1792,HouseTwenty,22,0.9663865546218487
1793,HouseTwenty,23,0.9663865546218487
1794,HouseTwenty,24,0.9663865546218487
1795,HouseTwenty,25,0.9663865546218487
1796,HouseTwenty,26,0.957983193277311
1797,HouseTwenty,27,0.957983193277311
1798,HouseTwenty,28,0.9663865546218487
1799,HouseTwenty,29,0.957983193277311
1800,InlineSkate,0,0.48
1801,InlineSkate,1,0.4781818181818182
1802,InlineSkate,2,0.47454545454545455
1803,InlineSkate,3,0.4672727272727273
1804,InlineSkate,4,0.48
1805,InlineSkate,5,0.4727272727272727
1806,InlineSkate,6,0.4727272727272727
1807,InlineSkate,7,0.48363636363636364
1808,InlineSkate,8,0.47454545454545455
1809,InlineSkate,9,0.4781818181818182
1810,InlineSkate,10,0.47454545454545455
1811,InlineSkate,11,0.48
1812,InlineSkate,12,0.4818181818181818
1813,InlineSkate,13,0.48545454545454547
1814,InlineSkate,14,0.4690909090909091
1815,InlineSkate,15,0.4709090909090909
1816,InlineSkate,16,0.4763636363636364
1817,InlineSkate,17,0.4763636363636364
1818,InlineSkate,18,0.47454545454545455
1819,InlineSkate,19,0.46545454545454545
1820,InlineSkate,20,0.48
1821,InlineSkate,21,0.4763636363636364
1822,InlineSkate,22,0.4727272727272727
1823,InlineSkate,23,0.4763636363636364
1824,InlineSkate,24,0.48
1825,InlineSkate,25,0.4781818181818182
1826,InlineSkate,26,0.4763636363636364
1827,InlineSkate,27,0.47454545454545455
1828,InlineSkate,28,0.4709090909090909
1829,InlineSkate,29,0.4727272727272727
1830,InsectEPGRegularTrain,0,1.0
1831,InsectEPGRegularTrain,1,1.0
1832,InsectEPGRegularTrain,2,1.0
1833,InsectEPGRegularTrain,3,1.0
1834,InsectEPGRegularTrain,4,1.0
1835,InsectEPGRegularTrain,5,1.0
1836,InsectEPGRegularTrain,6,1.0
1837,InsectEPGRegularTrain,7,1.0
1838,InsectEPGRegularTrain,8,1.0
1839,InsectEPGRegularTrain,9,1.0
1840,InsectEPGRegularTrain,10,1.0
1841,InsectEPGRegularTrain,11,1.0
1842,InsectEPGRegularTrain,12,1.0
1843,InsectEPGRegularTrain,13,1.0
1844,InsectEPGRegularTrain,14,1.0
1845,InsectEPGRegularTrain,15,1.0
1846,InsectEPGRegularTrain,16,1.0
1847,InsectEPGRegularTrain,17,1.0
1848,InsectEPGRegularTrain,18,1.0
1849,InsectEPGRegularTrain,19,1.0
1850,InsectEPGRegularTrain,20,1.0
1851,InsectEPGRegularTrain,21,1.0
1852,InsectEPGRegularTrain,22,1.0
1853,InsectEPGRegularTrain,23,1.0
1854,InsectEPGRegularTrain,24,1.0
1855,InsectEPGRegularTrain,25,1.0
1856,InsectEPGRegularTrain,26,1.0
1857,InsectEPGRegularTrain,27,1.0
1858,InsectEPGRegularTrain,28,1.0
1859,InsectEPGRegularTrain,29,1.0
1860,InsectEPGSmallTrain,0,1.0
1861,InsectEPGSmallTrain,1,1.0
1862,InsectEPGSmallTrain,2,1.0
1863,InsectEPGSmallTrain,3,1.0
1864,InsectEPGSmallTrain,4,1.0
1865,InsectEPGSmallTrain,5,1.0
1866,InsectEPGSmallTrain,6,1.0
1867,InsectEPGSmallTrain,7,1.0
1868,InsectEPGSmallTrain,8,1.0
1869,InsectEPGSmallTrain,9,1.0
1870,InsectEPGSmallTrain,10,1.0
1871,InsectEPGSmallTrain,11,1.0
1872,InsectEPGSmallTrain,12,1.0
1873,InsectEPGSmallTrain,13,1.0
1874,InsectEPGSmallTrain,14,1.0
1875,InsectEPGSmallTrain,15,1.0
1876,InsectEPGSmallTrain,16,1.0
1877,InsectEPGSmallTrain,17,1.0
1878,InsectEPGSmallTrain,18,1.0
1879,InsectEPGSmallTrain,19,1.0
1880,InsectEPGSmallTrain,20,1.0
1881,InsectEPGSmallTrain,21,1.0
1882,InsectEPGSmallTrain,22,1.0
1883,InsectEPGSmallTrain,23,1.0
1884,InsectEPGSmallTrain,24,1.0
1885,InsectEPGSmallTrain,25,1.0
1886,InsectEPGSmallTrain,26,1.0
1887,InsectEPGSmallTrain,27,1.0
1888,InsectEPGSmallTrain,28,1.0
1889,InsectEPGSmallTrain,29,1.0
1890,InsectWingbeatSound,0,0.6671717171717172
1891,InsectWingbeatSound,1,0.6671717171717172
1892,InsectWingbeatSound,2,0.6646464646464646
1893,InsectWingbeatSound,3,0.6681818181818182
1894,InsectWingbeatSound,4,0.6686868686868687
1895,InsectWingbeatSound,5,0.6717171717171717
1896,InsectWingbeatSound,6,0.6611111111111111
1897,InsectWingbeatSound,7,0.6686868686868687
1898,InsectWingbeatSound,8,0.6661616161616162
1899,InsectWingbeatSound,9,0.6656565656565656
1900,InsectWingbeatSound,10,0.6671717171717172
1901,InsectWingbeatSound,11,0.6691919191919192
1902,InsectWingbeatSound,12,0.6666666666666666
1903,InsectWingbeatSound,13,0.6621212121212121
1904,InsectWingbeatSound,14,0.6631313131313131
1905,InsectWingbeatSound,15,0.6666666666666666
1906,InsectWingbeatSound,16,0.6646464646464646
1907,InsectWingbeatSound,17,0.6666666666666666
1908,InsectWingbeatSound,18,0.6631313131313131
1909,InsectWingbeatSound,19,0.6656565656565656
1910,InsectWingbeatSound,20,0.6641414141414141
1911,InsectWingbeatSound,21,0.6626262626262627
1912,InsectWingbeatSound,22,0.6611111111111111
1913,InsectWingbeatSound,23,0.6621212121212121
1914,InsectWingbeatSound,24,0.6621212121212121
1915,InsectWingbeatSound,25,0.6712121212121213
1916,InsectWingbeatSound,26,0.6666666666666666
1917,InsectWingbeatSound,27,0.6666666666666666
1918,InsectWingbeatSound,28,0.6696969696969697
1919,InsectWingbeatSound,29,0.6671717171717172
1920,ItalyPowerDemand,0,0.9689018464528668
1921,ItalyPowerDemand,1,0.9698736637512148
1922,ItalyPowerDemand,2,0.9708454810495627
1923,ItalyPowerDemand,3,0.9708454810495627
1924,ItalyPowerDemand,4,0.9698736637512148
1925,ItalyPowerDemand,5,0.9689018464528668
1926,ItalyPowerDemand,6,0.9698736637512148
1927,ItalyPowerDemand,7,0.9698736637512148
1928,ItalyPowerDemand,8,0.9698736637512148
1929,ItalyPowerDemand,9,0.9698736637512148
1930,ItalyPowerDemand,10,0.9708454810495627
1931,ItalyPowerDemand,11,0.9689018464528668
1932,ItalyPowerDemand,12,0.9698736637512148
1933,ItalyPowerDemand,13,0.9689018464528668
1934,ItalyPowerDemand,14,0.9698736637512148
1935,ItalyPowerDemand,15,0.9689018464528668
1936,ItalyPowerDemand,16,0.9698736637512148
1937,ItalyPowerDemand,17,0.9689018464528668
1938,ItalyPowerDemand,18,0.9689018464528668
1939,ItalyPowerDemand,19,0.9708454810495627
1940,ItalyPowerDemand,20,0.966958211856171
1941,ItalyPowerDemand,21,0.9689018464528668
1942,ItalyPowerDemand,22,0.9698736637512148
1943,ItalyPowerDemand,23,0.967930029154519
1944,ItalyPowerDemand,24,0.9689018464528668
1945,ItalyPowerDemand,25,0.9698736637512148
1946,ItalyPowerDemand,26,0.9698736637512148
1947,ItalyPowerDemand,27,0.9698736637512148
1948,ItalyPowerDemand,28,0.9698736637512148
1949,ItalyPowerDemand,29,0.9698736637512148
1950,LargeKitchenAppliances,0,0.9066666666666666
1951,LargeKitchenAppliances,1,0.9013333333333333
1952,LargeKitchenAppliances,2,0.888
1953,LargeKitchenAppliances,3,0.9013333333333333
1954,LargeKitchenAppliances,4,0.9013333333333333
1955,LargeKitchenAppliances,5,0.9013333333333333
1956,LargeKitchenAppliances,6,0.896
1957,LargeKitchenAppliances,7,0.9013333333333333
1958,LargeKitchenAppliances,8,0.9013333333333333
1959,LargeKitchenAppliances,9,0.904
1960,LargeKitchenAppliances,10,0.904
1961,LargeKitchenAppliances,11,0.9093333333333333
1962,LargeKitchenAppliances,12,0.904
1963,LargeKitchenAppliances,13,0.9066666666666666
1964,LargeKitchenAppliances,14,0.8906666666666667
1965,LargeKitchenAppliances,15,0.896
1966,LargeKitchenAppliances,16,0.896
1967,LargeKitchenAppliances,17,0.888
1968,LargeKitchenAppliances,18,0.8986666666666666
1969,LargeKitchenAppliances,19,0.8906666666666667
1970,LargeKitchenAppliances,20,0.9013333333333333
1971,LargeKitchenAppliances,21,0.8986666666666666
1972,LargeKitchenAppliances,22,0.904
1973,LargeKitchenAppliances,23,0.8933333333333333
1974,LargeKitchenAppliances,24,0.9013333333333333
1975,LargeKitchenAppliances,25,0.9013333333333333
1976,LargeKitchenAppliances,26,0.904
1977,LargeKitchenAppliances,27,0.9013333333333333
1978,LargeKitchenAppliances,28,0.896
1979,LargeKitchenAppliances,29,0.9013333333333333
1980,Lightning2,0,0.7868852459016393
1981,Lightning2,1,0.7868852459016393
1982,Lightning2,2,0.7868852459016393
1983,Lightning2,3,0.7868852459016393
1984,Lightning2,4,0.8032786885245902
1985,Lightning2,5,0.7868852459016393
1986,Lightning2,6,0.7868852459016393
1987,Lightning2,7,0.8032786885245902
1988,Lightning2,8,0.7704918032786885
1989,Lightning2,9,0.7868852459016393
1990,Lightning2,10,0.7868852459016393
1991,Lightning2,11,0.7868852459016393
1992,Lightning2,12,0.8032786885245902
1993,Lightning2,13,0.7868852459016393
1994,Lightning2,14,0.7868852459016393
1995,Lightning2,15,0.7868852459016393
1996,Lightning2,16,0.8032786885245902
1997,Lightning2,17,0.7868852459016393
1998,Lightning2,18,0.7704918032786885
1999,Lightning2,19,0.8032786885245902
2000,Lightning2,20,0.7868852459016393
2001,Lightning2,21,0.7868852459016393
2002,Lightning2,22,0.8032786885245902
2003,Lightning2,23,0.8032786885245902
2004,Lightning2,24,0.7868852459016393
2005,Lightning2,25,0.7868852459016393
2006,Lightning2,26,0.8032786885245902
2007,Lightning2,27,0.7868852459016393
2008,Lightning2,28,0.7868852459016393
2009,Lightning2,29,0.7868852459016393
2010,Lightning7,0,0.821917808219178
2011,Lightning7,1,0.8493150684931506
2012,Lightning7,2,0.8493150684931506
2013,Lightning7,3,0.8082191780821918
2014,Lightning7,4,0.8082191780821918
2015,Lightning7,5,0.821917808219178
2016,Lightning7,6,0.8356164383561644
2017,Lightning7,7,0.8356164383561644
2018,Lightning7,8,0.8493150684931506
2019,Lightning7,9,0.821917808219178
2020,Lightning7,10,0.7945205479452054
2021,Lightning7,11,0.8356164383561644
2022,Lightning7,12,0.821917808219178
2023,Lightning7,13,0.8493150684931506
2024,Lightning7,14,0.821917808219178
2025,Lightning7,15,0.821917808219178
2026,Lightning7,16,0.8082191780821918
2027,Lightning7,17,0.8356164383561644
2028,Lightning7,18,0.821917808219178
2029,Lightning7,19,0.821917808219178
2030,Lightning7,20,0.8082191780821918
2031,Lightning7,21,0.8082191780821918
2032,Lightning7,22,0.8356164383561644
2033,Lightning7,23,0.8356164383561644
2034,Lightning7,24,0.821917808219178
2035,Lightning7,25,0.821917808219178
2036,Lightning7,26,0.821917808219178
2037,Lightning7,27,0.8356164383561644
2038,Lightning7,28,0.8356164383561644
2039,Lightning7,29,0.8082191780821918
2040,Mallat,0,0.9573560767590619
2041,Mallat,1,0.9569296375266525
2042,Mallat,2,0.9543710021321962
2043,Mallat,3,0.956503198294243
2044,Mallat,4,0.9577825159914712
2045,Mallat,5,0.9573560767590619
2046,Mallat,6,0.9560767590618336
2047,Mallat,7,0.956503198294243
2048,Mallat,8,0.9556503198294243
2049,Mallat,9,0.9569296375266525
2050,Mallat,10,0.9556503198294243
2051,Mallat,11,0.9582089552238806
2052,Mallat,12,0.95863539445629
2053,Mallat,13,0.9543710021321962
2054,Mallat,14,0.9560767590618336
2055,Mallat,15,0.9569296375266525
2056,Mallat,16,0.9547974413646055
2057,Mallat,17,0.956503198294243
2058,Mallat,18,0.9552238805970149
2059,Mallat,19,0.9582089552238806
2060,Mallat,20,0.9547974413646055
2061,Mallat,21,0.9556503198294243
2062,Mallat,22,0.9577825159914712
2063,Mallat,23,0.9547974413646055
2064,Mallat,24,0.9552238805970149
2065,Mallat,25,0.956503198294243
2066,Mallat,26,0.9582089552238806
2067,Mallat,27,0.9547974413646055
2068,Mallat,28,0.9552238805970149
2069,Mallat,29,0.9560767590618336
2070,Meat,0,0.95
2071,Meat,1,0.95
2072,Meat,2,0.95
2073,Meat,3,0.95
2074,Meat,4,0.95
2075,Meat,5,0.95
2076,Meat,6,0.9333333333333333
2077,Meat,7,0.95
2078,Meat,8,0.9333333333333333
